annee,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,province_Bujumbura Rural,province_Bururi,province_Cankuzo,province_Cibitoke,province_Gitega,province_Kayanza,province_Kirundo,province_Makamba,province_Muramvya,province_Muyinga,province_Mwaro,province_Ngozi,province_Rutana,province_Ruyigi,culture_Haricot,culture_Manioc,culture_Maïs,culture_Patate douce,culture_Sorgho,saison_B
2023,1683,866.8,20.0,0.87,0.0,0,60,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2015,1368,733.4,21.0,3.54,0.0,0,82,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2019,1334,1046.8,22.7,1.45,1.0,0,71,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,786,1024.3,24.9,1.54,0.0,1,151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,1336,677.0,20.8,2.22,0.0,0,110,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2019,1698,714.9,19.4,4.3,0.0,0,85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2021,1376,657.3,21.1,3.72,1.0,1,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020,1105,897.6,22.0,2.7,0.0,0,153,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2021,1248,779.3,21.9,0.9,0.0,0,67,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2022,1941,827.1,20.0,4.15,0.0,0,35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1402,1068.3,21.5,2.97,0.0,1,100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,840,766.3,22.8,1.97,1.0,0,140,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2017,1823,961.1,20.6,2.08,0.0,1,103,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2022,789,951.6,23.1,3.12,1.0,0,102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,1840,896.3,21.1,0.65,0.0,0,131,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2017,1542,788.2,20.2,4.44,1.0,0,96,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2023,1903,803.0,18.5,3.12,0.0,0,138,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2023,819,482.6,23.4,2.66,1.0,1,106,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2021,808,674.8,23.4,2.35,0.0,1,145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2018,1193,920.6,21.5,2.47,0.0,0,75,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2023,1761,867.4,21.6,2.57,0.0,0,59,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2016,2031,961.4,18.2,1.32,0.0,0,115,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,1615,1038.0,20.2,2.4,1.0,0,96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2021,1719,968.4,21.2,1.64,0.0,0,91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1952,863.0,20.0,1.9,0.0,0,123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,1231,943.7,22.7,2.27,0.0,0,41,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2015,840,710.5,24.1,4.04,0.0,0,178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2019,1480,631.3,21.3,1.81,0.0,0,123,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,809,894.9,23.2,0.64,0.0,1,83,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,765,646.9,22.6,3.27,0.0,1,90,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2020,1926,908.0,18.4,2.62,0.0,0,146,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2015,1695,706.8,19.6,2.21,1.0,0,98,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2015,2035,933.5,20.2,1.42,0.0,0,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,1718,1181.1,20.1,1.43,1.0,0,103,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016,1697,725.0,19.9,0.61,0.0,0,96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2020,1969,766.9,19.6,3.7,0.0,0,126,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2016,882,918.5,23.8,4.04,0.0,0,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,1985,1082.2,19.7,2.02,1.0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,1415,734.6,22.1,2.84,0.0,0,150,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,1454,710.1,21.1,2.19,0.0,0,57,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,1934,955.2,18.1,4.26,0.0,0,118,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2015,1893,1168.4,20.0,0.62,0.0,0,116,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,819,771.0,23.6,2.64,1.0,0,96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2023,825,737.5,23.5,3.27,0.0,0,108,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,2026,887.8,17.1,1.02,1.0,0,45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,2011,999.6,19.6,2.76,0.0,0,65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016,883,932.7,22.7,4.47,0.0,1,72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,1096,694.2,22.3,3.33,1.0,0,151,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2020,1961,646.0,19.2,4.38,0.0,0,144,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023,820,1007.3,24.0,3.97,0.0,0,129,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,1662,769.8,20.5,0.38,0.0,0,83,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2016,1236,679.9,22.7,4.4,1.0,0,178,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,1614,742.0,20.9,3.17,1.0,0,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2022,808,580.0,23.4,4.34,0.0,1,143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,1060,863.5,23.1,0.57,0.0,0,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2018,1750,991.5,20.1,1.2,0.0,0,108,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2021,1330,665.7,20.2,4.48,1.0,0,126,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2020,1691,1093.7,19.9,0.39,0.0,0,58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,1994,760.1,18.5,0.4,1.0,0,176,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023,1765,1045.1,18.9,1.29,0.0,0,154,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018,830,804.5,24.0,2.17,0.0,0,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2016,1389,611.9,21.1,4.19,0.0,0,95,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2017,1175,678.8,21.8,2.37,1.0,0,70,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2017,1710,757.3,20.5,3.51,1.0,0,120,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2015,1807,935.4,18.7,0.38,1.0,0,170,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2023,1818,839.5,19.8,2.69,0.0,0,146,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2020,770,655.9,24.4,1.91,0.0,0,117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,1988,821.4,18.9,0.73,0.0,0,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2016,1991,883.45,19.5,1.7,0.0,0,29,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2017,1105,612.5,21.6,1.44,1.0,0,80,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2022,827,937.0,23.1,1.91,0.0,1,92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,1821,758.0,19.4,3.15,1.0,1,105,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2020,1508,731.0,20.4,1.76,1.0,1,52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2019,1873,851.0,19.6,4.46,0.0,0,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1909,1144.1,20.4,2.8,0.0,0,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,1532,1067.6,20.6,3.82,1.0,0,27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2018,1469,732.0,20.2,4.03,0.0,0,128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2022,1789,877.5,20.4,3.35,0.0,0,72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,1973,1120.6,19.0,4.12,0.0,0,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,1411,855.7,21.4,3.71,0.0,0,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2019,1399,920.9,22.4,3.27,1.0,0,134,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2016,776,694.0,23.1,3.49,0.0,1,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,1398,722.6,21.6,2.94,1.0,1,168,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2022,751,799.3,23.5,2.28,0.0,1,87,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015,815,642.0,22.8,3.66,0.0,0,170,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
